,Title,date,flag
76,https://philadelphia.craigslist.org/tix/d/eden-cher-fri-dec-pm-qty-4/7028623358.html,2019-11-28 00:00:00,0
77,https://philadelphia.craigslist.org/tix/d/philadelphia-up-to-5-flyers-toronto-ll/7028629545.html,2019-12-03 00:00:00,1
78,https://philadelphia.craigslist.org/tix/d/beach-haven-eagles-vs-new-york-giants/7028535438.html,2019-12-09 00:00:00,1
79,https://philadelphia.craigslist.org/tid/d/new-york-updated-today-philly-event/7028494580.html,2019-11-29 00:00:00,0
80,https://philadelphia.craigslist.org/tix/d/philadelphia-eagles-vs-giants-tickets/7022256877.html,2019-11-23 00:00:00,0
81,https://philadelphia.craigslist.org/tix/d/philadelphia-two-2-army-navy-football/7027249027.html,2019-11-25 00:00:00,0
82,https://philadelphia.craigslist.org/tix/d/philadelphia-radio-1045-mystery-show/7024923969.html,2019-11-30 00:00:00,0
83,https://philadelphia.craigslist.org/tix/d/philadelphia-76ers-pacers-box-seats-25/7028529021.html,2019-11-30 00:00:00,0
84,https://philadelphia.craigslist.org/tix/d/philadelphia-selling-2-sixers-76ers/7026716422.html,2019-12-23 00:00:00,1
85,https://philadelphia.craigslist.org/tix/d/bensalem-ice-row-center-city-club/7028548799.html,2019-11-28 00:00:00,0
86,https://philadelphia.craigslist.org/tix/d/philadelphia-ice-row-center-city-club/7028547650.html,2019-11-28 00:00:00,0
87,https://philadelphia.craigslist.org/tix/d/philadelphia-philadelphia-eagles-vs-ny/7028563948.html,2019-11-28 00:00:00,0
88,https://philadelphia.craigslist.org/tix/d/philadelphia-sixers-vs-jazz-monday-12-2/7028554728.html,2019-12-02 00:00:00,1
89,https://philadelphia.craigslist.org/tix/d/philadelphia-sixers-tickets-row-1/7024357709.html,2019-11-21 00:00:00,0
90,https://philadelphia.craigslist.org/tid/d/philadelphia-must-sell-cheap-lower/7028589354.html,2019-11-28 00:00:00,0
91,https://philadelphia.craigslist.org/tix/d/philadelphia-eagles-vs-cowboys-two/7028566612.html,2019-11-28 00:00:00,0
92,https://philadelphia.craigslist.org/tix/d/philadelphia-2-new-york-giants/7028596959.html,2019-11-28 00:00:00,0
93,https://philadelphia.craigslist.org/tix/d/bensalem-2-flyers-blue-line-lower-level/7028640295.html,2019-12-23 00:00:00,1
94,https://philadelphia.craigslist.org/tix/d/philadelphia-4-tickets-seattle-seahawks/7023384906.html,2019-11-24 00:00:00,0
95,https://philadelphia.craigslist.org/tix/d/corona-cher-reserved-parking-adjacent/7013575747.html,2019-11-24 00:00:00,0
96,https://philadelphia.craigslist.org/tix/d/corona-wells-fargo-parking-passes-for/7011725144.html,2019-11-28 00:00:00,0
97,https://philadelphia.craigslist.org/tix/d/philadelphia-2-army-vs-navy-football/7027598443.html,2019-11-26 00:00:00,0
98,https://philadelphia.craigslist.org/tix/d/bala-cynwyd-bus-ticket-to-pittsburgh/7028705962.html,2019-11-28 00:00:00,0
99,https://philadelphia.craigslist.org/tix/d/wenonah-3-76ers-pacers-tickets-row-5/7028707056.html,2019-11-30 00:00:00,0
100,https://philadelphia.craigslist.org/tix/d/mount-holly-philadelphia-flyers/7028708742.html,2019-12-03 00:00:00,1
101,https://philadelphia.craigslist.org/tix/d/philadelphia-2-philadelphia-76er-sixers/7028681874.html,2019-11-28 00:00:00,0
102,https://philadelphia.craigslist.org/tix/d/philadelphia-eagles-vs-ny-giants-four/7027602898.html,2019-12-09 00:00:00,1
103,https://philadelphia.craigslist.org/tix/d/mount-laurel-two-2-army-navy-football/7026743426.html,2019-11-25 00:00:00,0
104,https://philadelphia.craigslist.org/tix/d/philadelphia-76ers-floor-seats-behind/7023630246.html,2019-11-29 00:00:00,0
105,https://philadelphia.craigslist.org/tix/d/philadelphia-philadelphia-eagles-vs/7017670051.html,2019-11-10 00:00:00,0
106,https://philadelphia.craigslist.org/tix/d/philadelphia-ice-row-center-city-club/7028718058.html,2019-11-28 00:00:00,0
107,https://philadelphia.craigslist.org/tix/d/philadelphia-ice-row-center-city-club/7028718818.html,2019-11-28 00:00:00,0
108,https://philadelphia.craigslist.org/tix/d/philadelphia-four-tickets-to-eagles-vs/7023549710.html,2019-12-18 00:00:00,1
109,https://philadelphia.craigslist.org/tix/d/philadelphia-four-4-tickets-eagles-vs/7023550692.html,2019-11-20 00:00:00,0
110,https://philadelphia.craigslist.org/tix/d/philadelphia-four-tickets-to-the-eagles/7023392345.html,2019-12-09 00:00:00,1
111,https://philadelphia.craigslist.org/tix/d/philadelphia-four-4-club-tickets-eagles/7023465540.html,2019-12-09 00:00:00,1
112,https://philadelphia.craigslist.org/tix/d/philadelphia-eagles-vs-cowboys-two/7028726514.html,2019-11-28 00:00:00,0
113,https://philadelphia.craigslist.org/tix/d/philadelphia-eagles-vs-cowboys-tickets/7023501399.html,2019-12-17 00:00:00,1
114,https://philadelphia.craigslist.org/tix/d/philadelphia-eagles-bears-2-tickets-sec/7010688380.html,2019-10-31 00:00:00,0
115,https://philadelphia.craigslist.org/tix/d/wilmington-eagles-vs-seahawks-russel/7021755175.html,2019-11-17 00:00:00,0
116,https://philadelphia.craigslist.org/tix/d/philadelphia-army-vs-navy-football/7023514789.html,2019-12-14 00:00:00,1
117,https://philadelphia.craigslist.org/tix/d/maple-shade-76ers-sixers-tickets-vs/7028714310.html,2019-11-30 00:00:00,0
118,https://philadelphia.craigslist.org/tix/d/philadelphia-2-tickets-army-west-point/7021827384.html,2019-11-17 00:00:00,0
119,https://philadelphia.craigslist.org/tix/d/philadelphia-sixers-vs-bucks-christmas/7028743822.html,2019-11-28 00:00:00,0
120,https://philadelphia.craigslist.org/tix/d/philadelphia-red-wings-versus-flyers/7020522420.html,2019-11-29 00:00:00,0
121,https://philadelphia.craigslist.org/tix/d/philadelphia-madonna-3tickets-at-the/7028755172.html,2019-12-08 00:00:00,1
122,https://philadelphia.craigslist.org/tix/d/commack-eagles-vs-giants-dec-two-tics/7028764831.html,2019-12-22 00:00:00,1
123,https://philadelphia.craigslist.org/tix/d/philadelphia-2-army-vs-navy-football/7021798557.html,2019-11-17 00:00:00,0
124,https://philadelphia.craigslist.org/tid/d/philadelphia-madonna-tickets/7028493100.html,2019-11-28 00:00:00,0
125,https://philadelphia.craigslist.org/tix/d/cherry-hill-penn-state-vs-maryland-2/7028400303.html,2019-11-30 00:00:00,0
126,https://philadelphia.craigslist.org/tix/d/philadelphia-madonna-sat-dec-7th/7028406741.html,2019-12-07 00:00:00,1
127,https://philadelphia.craigslist.org/tix/d/philadelphia-zoo-tickets/7023475488.html,2019-11-19 00:00:00,0
128,https://philadelphia.craigslist.org/tix/d/west-chester-jonas-brothers-in-atlantic/7028433836.html,2019-11-29 00:00:00,0
129,https://philadelphia.craigslist.org/tix/d/fort-washington-shrek-the-musical/7028322279.html,2019-11-27 00:00:00,0
130,https://philadelphia.craigslist.org/tix/d/collegeville-rutgers-at-psu-football/7028323236.html,2019-11-30 00:00:00,0
131,https://philadelphia.craigslist.org/tix/d/philadelphia-brockhampton/7028324733.html,2019-11-27 00:00:00,0
132,https://philadelphia.craigslist.org/tix/d/philadelphia-2-eagles-vs-new-york/7022465441.html,2019-11-27 00:00:00,0
133,https://philadelphia.craigslist.org/tix/d/philadelphia-philadelphia-eagles-vs-new/7028086854.html,2019-11-27 00:00:00,0
134,https://philadelphia.craigslist.org/tix/d/philadelphia-eagles-vs-seahawks-3-seats/7017221153.html,2019-11-10 00:00:00,0
135,https://philadelphia.craigslist.org/tid/d/philadelphia-76ers-tickets-philadelphia/7028181863.html,2019-11-27 00:00:00,0
136,https://philadelphia.craigslist.org/tix/d/philadelphia-mean-girls-and-row-ddd/7028120420.html,2019-11-27 00:00:00,0
137,https://philadelphia.craigslist.org/tix/d/spring-city-villanova-basket-ball/7013164328.html,2019-11-28 00:00:00,0
138,https://philadelphia.craigslist.org/tix/d/spring-city-villanova-basketball/7012186882.html,2019-11-28 00:00:00,0
139,https://philadelphia.craigslist.org/tix/d/spring-city-villanova-basketball/7026748343.html,2019-11-27 00:00:00,0
140,https://philadelphia.craigslist.org/tix/d/spring-city-villanova-basketball/7026747079.html,2019-11-27 00:00:00,0
141,https://philadelphia.craigslist.org/tix/d/philadelphia-spongebob-squarepants-the/7024157892.html,2019-11-26 00:00:00,0
142,https://philadelphia.craigslist.org/tix/d/philadelphia-philadelphia-eagles-vs/7021710089.html,2019-11-17 00:00:00,0
143,https://philadelphia.craigslist.org/tix/d/marlton-12-7-flyers-vs-senators-ice-row/7027515716.html,2019-12-07 00:00:00,1
144,https://philadelphia.craigslist.org/tix/d/philadelphia-misfits-4-tix/7027862482.html,2019-12-14 00:00:00,1
145,https://philadelphia.craigslist.org/tix/d/philadelphia-76ers-vs-kings-tickets/7027874695.html,2019-11-26 00:00:00,0
146,https://philadelphia.craigslist.org/tix/d/new-york-last-minute-hamilton-tickets/7027507523.html,2019-11-29 00:00:00,0
147,https://philadelphia.craigslist.org/tid/d/philadelphia-philadelphia-76ers-tickets/7027523765.html,2019-11-26 00:00:00,0
148,https://philadelphia.craigslist.org/tix/d/philadelphia-2-tix-flyers-vs-maple/7027539082.html,2019-11-28 00:00:00,0
149,https://philadelphia.craigslist.org/tix/d/bensalem-army-vs-navy-football-2-tickets/7023032780.html,2019-11-19 00:00:00,0
150,https://philadelphia.craigslist.org/tix/d/philadelphia-4-amazing-tickets-for-the/7022076953.html,2019-12-15 00:00:00,1
151,https://philadelphia.craigslist.org/tix/d/feasterville-trevose-two-tickets-for/7019477383.html,2019-11-13 00:00:00,0
152,https://philadelphia.craigslist.org/tix/d/jenkintown-coors-light-country-nights/7027607600.html,2019-11-26 00:00:00,0
153,https://philadelphia.craigslist.org/tix/d/philadelphia-4-tickets-seated-together/7022082401.html,2019-12-15 00:00:00,1
154,https://philadelphia.craigslist.org/tix/d/medford-sixers-season-tickets-you-pick/7027623964.html,2019-11-29 00:00:00,0
155,https://philadelphia.craigslist.org/tix/d/mount-laurel-eagles-vs-cowboys-tickets/7027584478.html,2019-11-26 00:00:00,0
156,https://philadelphia.craigslist.org/tix/d/philadelphia-sixers-kings-tickets-for/7027673722.html,2019-11-27 00:00:00,0
