Title,depth,download_timeout,download_slot,download_latency,date
https://philadelphia.craigslist.org/ctd/d/kendall-park-2016-lexus-nx-200t-awd-4dr/7029157692.html,3,180.0,philadelphia.craigslist.org,0.11185359954833984,2019-11-29
https://philadelphia.craigslist.org/ctd/d/conshohocken-2013-mitsubishi-outlander/7029158839.html,3,180.0,philadelphia.craigslist.org,0.1477670669555664,2019-11-29
https://philadelphia.craigslist.org/ctd/d/morrisville-1990-chevrolet-chevy-g6/7029165550.html,3,180.0,philadelphia.craigslist.org,0.16778087615966797,2019-11-29
https://philadelphia.craigslist.org/cto/d/philadelphia-2004-gmc-savana-3500/7029164371.html,3,180.0,philadelphia.craigslist.org,0.16375255584716797,2019-11-29
https://philadelphia.craigslist.org/ctd/d/philadelphia-2005-honda-pilot-4d-suv/7029171771.html,3,180.0,philadelphia.craigslist.org,0.17179656028747559,2019-11-29
https://philadelphia.craigslist.org/cto/d/downingtown-2001-ford-mustang-gt/7029173439.html,3,180.0,philadelphia.craigslist.org,0.20775771141052246,2019-11-29
https://philadelphia.craigslist.org/cto/d/folcroft-2007-kia-sportage/7029175229.html,3,180.0,philadelphia.craigslist.org,0.21682953834533691,2019-11-29
https://philadelphia.craigslist.org/ctd/d/shippensburg-2015-ford-f-powerstroke/7029174887.html,3,180.0,philadelphia.craigslist.org,0.21175622940063477,2019-11-29
https://philadelphia.craigslist.org/ctd/d/philadelphia-2008-chrysler-town-country/7029177654.html,3,180.0,philadelphia.craigslist.org,0.1517796516418457,2019-11-29
https://philadelphia.craigslist.org/ctd/d/lodi-2016-toyota-4runner-4wd-4dr-v6/7029181311.html,3,180.0,philadelphia.craigslist.org,0.15434479713439941,2019-11-29
https://philadelphia.craigslist.org/ctd/d/philadelphia-nissan-altima/7029183297.html,3,180.0,philadelphia.craigslist.org,0.1904764175415039,2019-11-29
https://philadelphia.craigslist.org/ctd/d/philadelphia-2007-pontiac-torrent/7029184045.html,3,180.0,philadelphia.craigslist.org,0.18647527694702148,2019-11-29
https://philadelphia.craigslist.org/ctd/d/conshohocken-2005-toyota-rav4-at/7029185608.html,3,180.0,philadelphia.craigslist.org,0.19045329093933105,2019-11-29
https://philadelphia.craigslist.org/ctd/d/feasterville-trevose-2010-mitsubishi/7029186289.html,3,180.0,philadelphia.craigslist.org,0.1705014705657959,2019-11-29
https://philadelphia.craigslist.org/ctd/d/philadelphia-2003-chrysler-pt-cruiser/7029190168.html,3,180.0,philadelphia.craigslist.org,0.16647815704345703,2019-11-29
https://philadelphia.craigslist.org/cto/d/philadelphia-2008-honda-odyssey-touring/7029193177.html,3,180.0,philadelphia.craigslist.org,0.1664752960205078,2019-11-29
https://philadelphia.craigslist.org/cto/d/newark-2003-toyota-4runner/7029134824.html,4,180.0,philadelphia.craigslist.org,0.1654059886932373,2019-11-29
https://philadelphia.craigslist.org/cto/d/berwyn-1996-tahoe-2-door-4x4-plow/7029194207.html,3,180.0,philadelphia.craigslist.org,0.16392827033996582,2019-11-29
https://philadelphia.craigslist.org/ctd/d/delanco-2013-hyundai-sonata-financing/7029079989.html,4,180.0,philadelphia.craigslist.org,0.11181378364562988,2019-11-29
https://philadelphia.craigslist.org/ctd/d/delanco-2009-nissan-altima-financing/7029079712.html,4,180.0,philadelphia.craigslist.org,0.14377117156982422,2019-11-29
https://philadelphia.craigslist.org/ctd/d/delanco-2010-mazda-mazda3-financing/7029079853.html,4,180.0,philadelphia.craigslist.org,0.14377427101135254,2019-11-29
https://philadelphia.craigslist.org/cto/d/philadelphia-2007-volvo-s60-25turbo/7029060846.html,4,180.0,philadelphia.craigslist.org,0.12383818626403809,2019-11-29
https://philadelphia.craigslist.org/ctd/d/morrisville-2010-volkswagen-jetta/7029061380.html,4,180.0,philadelphia.craigslist.org,0.12383294105529785,2019-11-29
https://philadelphia.craigslist.org/cto/d/philadelphia-2010-toyota-prius-limited/7029061855.html,4,180.0,philadelphia.craigslist.org,0.1238255500793457,2019-11-29
https://philadelphia.craigslist.org/ctd/d/emmaus-2016-nissan-sentra-bad-credit-no/7029062629.html,4,180.0,philadelphia.craigslist.org,0.11982941627502441,2019-11-29
https://philadelphia.craigslist.org/ctd/d/norristown-2004-nissan-terra-xe-4x4/7029063160.html,4,180.0,philadelphia.craigslist.org,0.12386894226074219,2019-11-29
https://philadelphia.craigslist.org/ctd/d/trenton-2013-ford-explorer-4dr-xlt-4wd/7029031124.html,4,180.0,philadelphia.craigslist.org,0.11588263511657715,2019-11-29
https://philadelphia.craigslist.org/ctd/d/trenton-2002-chevrolet-avalanche-z-wd/7029030912.html,4,180.0,philadelphia.craigslist.org,0.11185216903686523,2019-11-29
https://philadelphia.craigslist.org/cto/d/philadelphia-2009-ford-taurus/7029031177.html,4,180.0,philadelphia.craigslist.org,0.12782931327819824,2019-11-29
https://philadelphia.craigslist.org/ctd/d/reading-2014-nissan-sentra-4dr-sdn-i4/7029009052.html,4,180.0,philadelphia.craigslist.org,0.13578438758850098,2019-11-29
https://philadelphia.craigslist.org/ctd/d/reading-2008-chevrolet-equinox-awd-4dr/7029009302.html,4,180.0,philadelphia.craigslist.org,0.14776921272277832,2019-11-29
https://philadelphia.craigslist.org/ctd/d/reading-2000-chevrolet-silverado-dr-ext/7029009512.html,4,180.0,philadelphia.craigslist.org,0.15575790405273438,2019-11-29
https://philadelphia.craigslist.org/cto/d/clementon-dodge-ram-4x4-big-horn/7029009552.html,4,180.0,philadelphia.craigslist.org,0.15575122833251953,2019-11-29
https://philadelphia.craigslist.org/ctd/d/reading-2011-kenworth-270/7029009762.html,4,180.0,philadelphia.craigslist.org,0.15976834297180176,2019-11-29
https://philadelphia.craigslist.org/ctd/d/philadelphia-2002-pontiac-grand-am-se/7029007557.html,4,180.0,philadelphia.craigslist.org,0.17972612380981445,2019-11-29
https://philadelphia.craigslist.org/ctd/d/reading-2009-honda-fit-5dr-hb-auto-sport/7029007688.html,4,180.0,philadelphia.craigslist.org,0.18375253677368164,2019-11-29
https://philadelphia.craigslist.org/ctd/d/reading-2008-mazda-mazda3-5dr-hb-auto/7029007913.html,4,180.0,philadelphia.craigslist.org,0.1717677116394043,2019-11-29
https://philadelphia.craigslist.org/ctd/d/reading-2003-toyota-4runner-4dr-sr5/7029008661.html,4,180.0,philadelphia.craigslist.org,0.14381170272827148,2019-11-29
https://philadelphia.craigslist.org/ctd/d/reading-2014-hyundai-sonata-4dr-sdn-24l/7029008853.html,4,180.0,philadelphia.craigslist.org,0.12782788276672363,2019-11-29
https://philadelphia.craigslist.org/ctd/d/norristown-2006-toyota-camry-le/7029008712.html,4,180.0,philadelphia.craigslist.org,0.13980793952941895,2019-11-29
https://philadelphia.craigslist.org/ctd/d/reading-2007-nissan-sentra-4dr-sdn-i4/7029008203.html,4,180.0,philadelphia.craigslist.org,0.1557905673980713,2019-11-29
https://philadelphia.craigslist.org/cto/d/norristown-2007-mitsubishi-raider-ls/7029010378.html,4,180.0,philadelphia.craigslist.org,0.11184978485107422,2019-11-29
https://philadelphia.craigslist.org/cto/d/sewell-1998-dodge-conversion-van/7029010898.html,4,180.0,philadelphia.craigslist.org,0.10386133193969727,2019-11-29
https://philadelphia.craigslist.org/ctd/d/norristown-2012-nissan-rogue-sl-awd/7029011280.html,4,180.0,philadelphia.craigslist.org,0.12386703491210938,2019-11-29
https://philadelphia.craigslist.org/ctd/d/norristown-2009-ford-fusion-se-v6/7029011915.html,4,180.0,philadelphia.craigslist.org,0.11987757682800293,2019-11-29
https://philadelphia.craigslist.org/cto/d/broomall-2004-bmw-325ci-convertible/7029012350.html,4,180.0,philadelphia.craigslist.org,0.11983609199523926,2019-11-29
https://philadelphia.craigslist.org/ctd/d/norristown-2012-honda-accord-ex-v6-coupe/7029012550.html,4,180.0,philadelphia.craigslist.org,0.11985206604003906,2019-11-29
https://philadelphia.craigslist.org/ctd/d/norristown-2007-toyota-sienna-xle/7029014668.html,4,180.0,philadelphia.craigslist.org,0.09590601921081543,2019-11-29
https://philadelphia.craigslist.org/cto/d/philadelphia-2009-nissan-quest/7029015269.html,4,180.0,philadelphia.craigslist.org,0.09591078758239746,2019-11-29
https://philadelphia.craigslist.org/ctd/d/reading-2002-gmc-sierra-1500-ext-cab/7029008459.html,4,180.0,philadelphia.craigslist.org,0.3275604248046875,2019-11-29
https://philadelphia.craigslist.org/ctd/d/norristown-2006-mitsubishi-lancer-oz/7029013551.html,4,180.0,philadelphia.craigslist.org,0.15583515167236328,2019-11-29
https://philadelphia.craigslist.org/cto/d/philadelphia-2012-nissan-maxima/7029017301.html,4,180.0,philadelphia.craigslist.org,0.13585114479064941,2019-11-29
https://philadelphia.craigslist.org/ctd/d/norristown-2007-honda-accord-ex-w/7029015490.html,4,180.0,philadelphia.craigslist.org,0.1757640838623047,2019-11-29
https://philadelphia.craigslist.org/ctd/d/morrisville-2006-dodge-ram-pickup-1500/7029007481.html,5,180.0,philadelphia.craigslist.org,0.12382674217224121,2019-11-29
https://philadelphia.craigslist.org/ctd/d/trenton-2010-dodge-charger-rt/7029017778.html,4,180.0,philadelphia.craigslist.org,0.1797957420349121,2019-11-29
https://philadelphia.craigslist.org/ctd/d/trenton-2010-ford-expedition-el-limited/7029017995.html,4,180.0,philadelphia.craigslist.org,0.17576909065246582,2019-11-29
